invoice_no,customer_id,country,invoice_date,invoice_month,total_quantity,order_revenue,unique_products
575090,17515,United Kingdom,2011-11-08 14:04:00,2011-11,23,67.65,10
575091,17160,United Kingdom,2011-11-08 14:05:00,2011-11,439,516.85,38
575117,12748,United Kingdom,2011-11-08 14:22:00,2011-11,187,242.6,114
575125,15043,United Kingdom,2011-11-08 14:26:00,2011-11,300,537.0,3
575127,13695,United Kingdom,2011-11-08 14:26:00,2011-11,168,296.78000000000003,15
575128,16837,United Kingdom,2011-11-08 14:27:00,2011-11,414,521.54,33
575129,13110,United Kingdom,2011-11-08 14:30:00,2011-11,63,241.73000000000002,18
575131,15208,United Kingdom,2011-11-08 14:39:00,2011-11,50,166.7,7
575132,18177,United Kingdom,2011-11-08 14:44:00,2011-11,166,303.6,14
575133,14667,United Kingdom,2011-11-08 14:48:00,2011-11,147,159.38,6
575134,14667,United Kingdom,2011-11-08 14:49:00,2011-11,26,97.7,3
575135,13928,United Kingdom,2011-11-08 14:49:00,2011-11,24,131.22,8
575136,15103,United Kingdom,2011-11-08 14:53:00,2011-11,181,411.68,22
575137,13090,United Kingdom,2011-11-08 15:13:00,2011-11,495,1833.69,32
575139,16863,United Kingdom,2011-11-08 15:26:00,2011-11,304,338.55,17
575140,18198,United Kingdom,2011-11-08 15:35:00,2011-11,216,303.08,9
575141,15615,United Kingdom,2011-11-08 15:35:00,2011-11,435,787.29,35
575143,13643,United Kingdom,2011-11-08 15:37:00,2011-11,147,260.04,14
575144,12540,Spain,2011-11-08 15:38:00,2011-11,239,573.71,24
575145,14116,United Kingdom,2011-11-08 15:40:00,2011-11,78,213.5,12
575146,17313,United Kingdom,2011-11-08 15:45:00,2011-11,1402,2328.84,24
575147,17937,United Kingdom,2011-11-08 15:45:00,2011-11,84,326.4,4
575148,13867,United Kingdom,2011-11-08 15:48:00,2011-11,185,422.45000000000005,22
575149,16626,United Kingdom,2011-11-08 15:59:00,2011-11,26,110.5,6
575151,12395,Belgium,2011-11-08 16:12:00,2011-11,129,263.08,15
575152,16284,United Kingdom,2011-11-08 16:12:00,2011-11,298,424.57,51
575154,12395,Belgium,2011-11-08 16:15:00,2011-11,117,243.47,13
575163,17961,United Kingdom,2011-11-08 16:28:00,2011-11,2,9.9,2
575164,18216,United Kingdom,2011-11-08 16:55:00,2011-11,200,481.75,26
575165,14342,United Kingdom,2011-11-08 17:05:00,2011-11,46,91.03999999999999,5
575166,17022,United Kingdom,2011-11-08 17:09:00,2011-11,108,71.0,7
575167,15153,United Kingdom,2011-11-08 17:09:00,2011-11,198,329.25,22
575168,15290,United Kingdom,2011-11-08 17:19:00,2011-11,246,435.28,9
575169,14367,United Kingdom,2011-11-08 17:21:00,2011-11,287,598.46,22
575170,17006,United Kingdom,2011-11-08 17:42:00,2011-11,23,108.85000000000001,4
575178,13798,United Kingdom,2011-11-09 08:11:00,2011-11,110,345.8,2
575179,14284,United Kingdom,2011-11-09 08:11:00,2011-11,91,343.15,19
575180,15187,United Kingdom,2011-11-09 08:14:00,2011-11,24,306.0,1
575181,14709,United Kingdom,2011-11-09 08:21:00,2011-11,150,312.0,15
575182,14709,United Kingdom,2011-11-09 08:24:00,2011-11,20,33.0,2
575183,13046,United Kingdom,2011-11-09 08:36:00,2011-11,188,431.59,21
575184,16839,United Kingdom,2011-11-09 08:41:00,2011-11,404,450.4,5
575185,14051,United Kingdom,2011-11-09 08:50:00,2011-11,136,725.7,10
575186,17611,United Kingdom,2011-11-09 09:01:00,2011-11,187,242.45,17
575187,16759,United Kingdom,2011-11-09 09:06:00,2011-11,175,107.95,8
575188,16759,United Kingdom,2011-11-09 09:07:00,2011-11,120,310.9,15
575189,13029,United Kingdom,2011-11-09 09:13:00,2011-11,42,474.29999999999995,3
575190,15189,United Kingdom,2011-11-09 09:21:00,2011-11,300,742.2,6
575191,18144,United Kingdom,2011-11-09 09:22:00,2011-11,72,315.0,5
575192,16205,United Kingdom,2011-11-09 09:32:00,2011-11,120,214.8,4
575193,12681,France,2011-11-09 09:34:00,2011-11,346,718.99,38
575194,16767,United Kingdom,2011-11-09 09:38:00,2011-11,222,359.46,15
575195,16767,United Kingdom,2011-11-09 09:40:00,2011-11,202,271.36,15
575196,16767,United Kingdom,2011-11-09 09:41:00,2011-11,40,83.2,1
575197,16767,United Kingdom,2011-11-09 09:42:00,2011-11,46,41.08,3
575198,12921,United Kingdom,2011-11-09 09:47:00,2011-11,19,71.25,3
575199,12921,United Kingdom,2011-11-09 09:48:00,2011-11,439,725.22,31
575200,12921,United Kingdom,2011-11-09 09:50:00,2011-11,6,12.48,1
575201,13629,United Kingdom,2011-11-09 09:52:00,2011-11,450,821.0,3
575202,13018,United Kingdom,2011-11-09 10:14:00,2011-11,270,359.7,23
575203,13018,United Kingdom,2011-11-09 10:14:00,2011-11,24,42.96,1
575204,15027,United Kingdom,2011-11-09 10:16:00,2011-11,42,99.18,4
575205,13147,United Kingdom,2011-11-09 10:18:00,2011-11,48,237.60000000000002,1
575206,14298,United Kingdom,2011-11-09 10:26:00,2011-11,788,1296.56,31
575207,18172,United Kingdom,2011-11-09 10:27:00,2011-11,224,339.71999999999997,14
575208,18172,United Kingdom,2011-11-09 10:27:00,2011-11,24,15.600000000000001,1
575209,14214,United Kingdom,2011-11-09 10:31:00,2011-11,48,49.800000000000004,4
575210,14732,United Kingdom,2011-11-09 10:32:00,2011-11,121,311.19,16
575211,17377,United Kingdom,2011-11-09 10:39:00,2011-11,137,287.51,38
575212,14108,United Kingdom,2011-11-09 10:41:00,2011-11,172,306.58,18
575213,16210,United Kingdom,2011-11-09 10:47:00,2011-11,560,1809.6000000000001,3
575214,16751,United Kingdom,2011-11-09 10:48:00,2011-11,1031,1764.72,24
575215,18109,United Kingdom,2011-11-09 11:04:00,2011-11,40,285.0,12
575216,13384,United Kingdom,2011-11-09 11:04:00,2011-11,547,722.2,23
575217,14794,United Kingdom,2011-11-09 11:10:00,2011-11,50,147.15,8
575218,16592,United Kingdom,2011-11-09 11:16:00,2011-11,121,285.85,13
575219,17511,United Kingdom,2011-11-09 11:17:00,2011-11,4675,7059.54,66
575220,17511,United Kingdom,2011-11-09 11:19:00,2011-11,1400,2506.0,14
575221,12949,United Kingdom,2011-11-09 11:25:00,2011-11,333,717.8,36
575222,16880,United Kingdom,2011-11-09 11:33:00,2011-11,146,410.06,36
575255,15769,United Kingdom,2011-11-09 11:55:00,2011-11,788,1975.0,5
575256,13408,United Kingdom,2011-11-09 11:58:00,2011-11,252,550.4399999999999,8
575258,13623,United Kingdom,2011-11-09 12:00:00,2011-11,144,195.86,15
575269,17865,United Kingdom,2011-11-09 12:08:00,2011-11,730,1130.74,40
575291,16656,United Kingdom,2011-11-09 12:20:00,2011-11,144,103.67999999999999,2
575296,16041,United Kingdom,2011-11-09 12:25:00,2011-11,540,426.6,1
575297,15134,United Kingdom,2011-11-09 12:26:00,2011-11,50,172.14000000000001,8
575298,17841,United Kingdom,2011-11-09 12:29:00,2011-11,480,438.08,70
575299,14691,United Kingdom,2011-11-09 12:30:00,2011-11,100,345.26,9
575300,13804,United Kingdom,2011-11-09 12:30:00,2011-11,170,304.02,11
575301,13804,United Kingdom,2011-11-09 12:32:00,2011-11,13,48.790000000000006,3
575302,17086,United Kingdom,2011-11-09 12:32:00,2011-11,236,307.96,5
575303,12893,United Kingdom,2011-11-09 12:34:00,2011-11,96,188.14,27
575304,17841,United Kingdom,2011-11-09 12:38:00,2011-11,6,8.9,3
575305,14188,United Kingdom,2011-11-09 12:45:00,2011-11,178,336.40000000000003,10
575312,13588,United Kingdom,2011-11-09 12:49:00,2011-11,196,222.0,13
575317,17402,United Kingdom,2011-11-09 13:12:00,2011-11,106,312.9,4
575318,14921,United Kingdom,2011-11-09 13:17:00,2011-11,322,413.06,25
575319,14836,United Kingdom,2011-11-09 13:26:00,2011-11,31,76.05,4
575320,17011,United Kingdom,2011-11-09 13:30:00,2011-11,186,270.9,15
575321,15311,United Kingdom,2011-11-09 13:34:00,2011-11,175,275.40999999999997,18
575322,14543,United Kingdom,2011-11-09 13:36:00,2011-11,68,312.78000000000003,5
575323,15392,United Kingdom,2011-11-09 13:37:00,2011-11,354,565.66,25
575324,14240,United Kingdom,2011-11-09 13:45:00,2011-11,339,663.49,32
575325,17293,United Kingdom,2011-11-09 13:46:00,2011-11,155,327.3,39
575326,12532,France,2011-11-09 13:47:00,2011-11,153,349.83000000000004,16
575328,17857,United Kingdom,2011-11-09 13:48:00,2011-11,2400,2640.0,5
575329,17038,United Kingdom,2011-11-09 13:50:00,2011-11,28,112.4,22
575330,15152,United Kingdom,2011-11-09 13:50:00,2011-11,268,309.08,17
575331,13209,United Kingdom,2011-11-09 13:52:00,2011-11,593,1049.66,59
575332,13209,United Kingdom,2011-11-09 13:53:00,2011-11,48,85.92,1
575333,13209,United Kingdom,2011-11-09 13:54:00,2011-11,357,599.95,22
575334,14493,United Kingdom,2011-11-09 13:54:00,2011-11,256,475.62,23
575335,12931,United Kingdom,2011-11-09 13:56:00,2011-11,3684,4961.2,7
575336,14968,United Kingdom,2011-11-09 13:58:00,2011-11,127,147.59,37
575337,17867,United Kingdom,2011-11-09 14:11:00,2011-11,167,224.67000000000002,53
575338,17867,United Kingdom,2011-11-09 14:15:00,2011-11,1,14.95,1
575339,15555,United Kingdom,2011-11-09 14:29:00,2011-11,94,312.12,27
575340,15485,United Kingdom,2011-11-09 14:31:00,2011-11,703,1296.37,43
575342,17528,United Kingdom,2011-11-09 14:44:00,2011-11,103,373.27,15
575352,12504,Germany,2011-11-09 14:56:00,2011-11,87,449.4,6
575356,13882,United Kingdom,2011-11-09 14:58:00,2011-11,10,49.5,2
575360,16516,United Kingdom,2011-11-09 14:59:00,2011-11,58,101.69999999999999,6
575366,14621,United Kingdom,2011-11-09 15:02:00,2011-11,329,482.59000000000003,29
575367,15114,United Kingdom,2011-11-09 15:05:00,2011-11,564,508.28,35
575368,14482,United Kingdom,2011-11-09 15:07:00,2011-11,110,249.72,52
575369,16655,United Kingdom,2011-11-09 15:09:00,2011-11,364,613.6800000000001,22
575370,13522,United Kingdom,2011-11-09 15:11:00,2011-11,44,125.80000000000001,5
575371,14132,United Kingdom,2011-11-09 15:11:00,2011-11,340,305.6,11
575383,15986,United Kingdom,2011-11-09 15:17:00,2011-11,268,168.12,14
575384,17690,United Kingdom,2011-11-09 15:17:00,2011-11,181,504.53000000000003,21
575387,13992,United Kingdom,2011-11-09 15:23:00,2011-11,64,76.8,5
575388,12971,United Kingdom,2011-11-09 15:30:00,2011-11,156,188.04000000000002,2
575389,12971,United Kingdom,2011-11-09 15:31:00,2011-11,101,97.63,7
575390,12971,United Kingdom,2011-11-09 15:31:00,2011-11,60,55.31999999999999,5
575391,14354,United Kingdom,2011-11-09 15:36:00,2011-11,90,87.78,6
575392,14234,United Kingdom,2011-11-09 15:42:00,2011-11,215,209.48,15
575410,17705,United Kingdom,2011-11-09 15:50:00,2011-11,172,413.6,17
575415,16168,United Kingdom,2011-11-09 15:51:00,2011-11,50,207.50000000000003,1
575418,16986,United Kingdom,2011-11-09 15:52:00,2011-11,40,83.2,2
575433,16953,United Kingdom,2011-11-09 15:54:00,2011-11,10,20.8,1
575475,17702,United Kingdom,2011-11-09 16:03:00,2011-11,302,485.6,19
575476,15046,United Kingdom,2011-11-09 16:10:00,2011-11,469,453.23,8
575480,15594,United Kingdom,2011-11-09 16:26:00,2011-11,53,182.55,8
575481,15679,United Kingdom,2011-11-09 16:28:00,2011-11,682,474.4,84
575482,15916,United Kingdom,2011-11-09 16:33:00,2011-11,181,372.28000000000003,38
575483,16996,United Kingdom,2011-11-09 16:43:00,2011-11,154,415.18,11
575484,16670,United Kingdom,2011-11-09 17:02:00,2011-11,199,484.15,26
575485,18274,United Kingdom,2011-11-09 17:03:00,2011-11,88,175.92,11
575486,14911,EIRE,2011-11-09 17:07:00,2011-11,580,826.04,21
575487,15450,United Kingdom,2011-11-09 17:11:00,2011-11,376,429.84,30
575490,15031,United Kingdom,2011-11-09 17:44:00,2011-11,230,230.82,35
575491,15531,United Kingdom,2011-11-09 17:47:00,2011-11,840,1522.31,175
575492,18236,United Kingdom,2011-11-10 08:06:00,2011-11,64,108.5,6
575493,18210,United Kingdom,2011-11-10 08:39:00,2011-11,271,321.37,15
575494,17500,United Kingdom,2011-11-10 09:08:00,2011-11,7,288.0,3
575495,14944,United Kingdom,2011-11-10 09:09:00,2011-11,266,754.6600000000001,12
575496,14944,United Kingdom,2011-11-10 09:09:00,2011-11,72,188.4,3
575497,14944,United Kingdom,2011-11-10 09:10:00,2011-11,12,34.68,1
575498,12708,Germany,2011-11-10 09:52:00,2011-11,13,33.0,2
575499,16003,United Kingdom,2011-11-10 09:56:00,2011-11,262,525.92,17
575500,16003,United Kingdom,2011-11-10 09:57:00,2011-11,328,415.55,28
575501,16218,United Kingdom,2011-11-10 09:59:00,2011-11,336,449.2,12
575502,16700,United Kingdom,2011-11-10 10:10:00,2011-11,264,369.12,21
575504,14895,United Kingdom,2011-11-10 10:29:00,2011-11,305,770.92,34
575507,17197,United Kingdom,2011-11-10 10:32:00,2011-11,191,1013.01,29
575508,14646,Netherlands,2011-11-10 10:32:00,2011-11,6712,8111.2,53
575509,17101,United Kingdom,2011-11-10 10:32:00,2011-11,256,471.0,8
575510,14646,Netherlands,2011-11-10 10:33:00,2011-11,1040,1549.12,10
575512,14121,United Kingdom,2011-11-10 10:36:00,2011-11,786,1247.41,68
575514,12541,Spain,2011-11-10 10:40:00,2011-11,261,445.03999999999996,24
575515,17315,United Kingdom,2011-11-10 10:41:00,2011-11,159,420.74999999999994,9
575516,17340,United Kingdom,2011-11-10 10:45:00,2011-11,1690,3893.79,116
575517,14562,United Kingdom,2011-11-10 10:49:00,2011-11,122,372.42,29
575519,12682,France,2011-11-10 10:53:00,2011-11,185,319.23,14
575520,17537,United Kingdom,2011-11-10 10:56:00,2011-11,330,266.92,14
575525,13983,United Kingdom,2011-11-10 11:06:00,2011-11,72,128.88,1
575563,17521,United Kingdom,2011-11-10 11:22:00,2011-11,186,225.46,14
575574,14606,United Kingdom,2011-11-10 11:37:00,2011-11,63,111.39,28
575576,16025,United Kingdom,2011-11-10 11:45:00,2011-11,338,439.65999999999997,28
575579,13081,United Kingdom,2011-11-10 11:49:00,2011-11,100,72.0,1
575581,12659,France,2011-11-10 11:53:00,2011-11,105,91.68,5
575582,16986,United Kingdom,2011-11-10 11:55:00,2011-11,1000,1790.0,1
575583,14456,United Kingdom,2011-11-10 11:55:00,2011-11,181,263.11,75
575584,12682,France,2011-11-10 11:55:00,2011-11,101,245.4,13
575586,12981,United Kingdom,2011-11-10 12:00:00,2011-11,108,185.04,9
575587,17461,United Kingdom,2011-11-10 12:01:00,2011-11,435,382.56,47
575589,14262,United Kingdom,2011-11-10 12:05:00,2011-11,274,514.16,27
575591,17791,United Kingdom,2011-11-10 12:09:00,2011-11,46,106.1,10
575593,14226,United Kingdom,2011-11-10 12:12:00,2011-11,133,320.07,12
575595,15452,United Kingdom,2011-11-10 12:13:00,2011-11,60,125.4,6
575602,17059,United Kingdom,2011-11-10 12:27:00,2011-11,572,844.94,146
575603,18125,United Kingdom,2011-11-10 12:29:00,2011-11,109,197.85,24
575604,16011,United Kingdom,2011-11-10 12:32:00,2011-11,120,256.2,7
575605,17188,United Kingdom,2011-11-10 12:35:00,2011-11,217,350.02,15
575607,14096,United Kingdom,2011-11-10 12:37:00,2011-11,1014,4358.0,375
575609,17243,United Kingdom,2011-11-10 12:40:00,2011-11,268,448.5,21
575610,16628,United Kingdom,2011-11-10 12:45:00,2011-11,361,568.21,30
575611,17861,United Kingdom,2011-11-10 12:46:00,2011-11,260,113.5,11
575612,17416,United Kingdom,2011-11-10 12:47:00,2011-11,699,1014.61,52
575618,15463,United Kingdom,2011-11-10 12:57:00,2011-11,106,126.14,7
575619,14712,United Kingdom,2011-11-10 12:59:00,2011-11,120,495.6,5
575620,17573,United Kingdom,2011-11-10 13:01:00,2011-11,125,198.39000000000001,13
575621,16892,United Kingdom,2011-11-10 13:03:00,2011-11,54,137.04,17
575622,16743,United Kingdom,2011-11-10 13:13:00,2011-11,369,352.23,24
575623,14064,United Kingdom,2011-11-10 13:14:00,2011-11,275,256.06,18
575624,18217,United Kingdom,2011-11-10 13:18:00,2011-11,223,303.85,12
575627,17977,United Kingdom,2011-11-10 13:28:00,2011-11,342,288.14,19
575628,12844,United Kingdom,2011-11-10 13:31:00,2011-11,48,151.08,23
575629,12599,France,2011-11-10 13:34:00,2011-11,207,175.54000000000002,14
575631,15184,United Kingdom,2011-11-10 13:41:00,2011-11,150,171.53,42
575632,12473,Germany,2011-11-10 13:44:00,2011-11,3,1013.86,1
575633,15355,United Kingdom,2011-11-10 13:44:00,2011-11,24,150.8,6
575634,13266,United Kingdom,2011-11-10 13:44:00,2011-11,412,301.06,18
575636,12473,Germany,2011-11-10 13:46:00,2011-11,1,40.46,1
575637,16904,United Kingdom,2011-11-10 13:46:00,2011-11,143,356.18,60
575639,15289,United Kingdom,2011-11-10 13:49:00,2011-11,240,241.8,10
575640,13148,United Kingdom,2011-11-10 14:01:00,2011-11,110,240.16,31
575642,14466,United Kingdom,2011-11-10 14:07:00,2011-11,177,486.75,14
575643,13267,United Kingdom,2011-11-10 14:09:00,2011-11,184,384.88,16
575647,16440,United Kingdom,2011-11-10 14:16:00,2011-11,392,856.41,45
575652,12748,United Kingdom,2011-11-10 14:28:00,2011-11,43,469.65,8
575654,15238,United Kingdom,2011-11-10 14:28:00,2011-11,115,299.21000000000004,13
575655,16434,United Kingdom,2011-11-10 14:28:00,2011-11,61,185.18,18
575656,13319,United Kingdom,2011-11-10 14:29:00,2011-11,777,1855.99,47
575657,13319,United Kingdom,2011-11-10 14:30:00,2011-11,58,112.03999999999999,5
575658,13319,United Kingdom,2011-11-10 14:31:00,2011-11,12,24.96,1
575659,13576,United Kingdom,2011-11-10 14:35:00,2011-11,236,543.36,10
575660,15297,United Kingdom,2011-11-10 14:38:00,2011-11,76,149.8,9
575661,12617,France,2011-11-10 14:39:00,2011-11,213,355.53,39
575668,18283,United Kingdom,2011-11-10 14:59:00,2011-11,64,112.35,56
575671,12670,France,2011-11-10 15:03:00,2011-11,333,665.46,20
575673,14863,United Kingdom,2011-11-10 15:04:00,2011-11,132,266.76,11
575674,13468,United Kingdom,2011-11-10 15:06:00,2011-11,54,125.38,7
575675,18283,United Kingdom,2011-11-10 15:07:00,2011-11,1,1.95,1
575676,13499,United Kingdom,2011-11-10 15:09:00,2011-11,578,323.62,8
575678,16169,United Kingdom,2011-11-10 15:23:00,2011-11,449,579.15,29
575680,13148,United Kingdom,2011-11-10 15:23:00,2011-11,485,677.09,41
575681,16903,United Kingdom,2011-11-10 15:32:00,2011-11,262,373.24,50
575682,12826,United Kingdom,2011-11-10 15:37:00,2011-11,141,279.5,15
575683,17389,United Kingdom,2011-11-10 15:51:00,2011-11,954,3782.52,18
575684,14397,United Kingdom,2011-11-10 15:57:00,2011-11,266,300.38,6
575685,15694,United Kingdom,2011-11-10 15:57:00,2011-11,162,600.1800000000001,9
575686,17716,United Kingdom,2011-11-10 15:59:00,2011-11,174,347.68,13
575687,16126,United Kingdom,2011-11-10 16:03:00,2011-11,1041,2581.07,44
575688,18230,United Kingdom,2011-11-10 16:15:00,2011-11,154,343.8,11
575689,14829,United Kingdom,2011-11-10 16:16:00,2011-11,88,165.92,8
575690,14189,United Kingdom,2011-11-10 16:20:00,2011-11,208,314.65999999999997,19
575691,14180,United Kingdom,2011-11-10 16:21:00,2011-11,34,179.55,9
575692,12508,France,2011-11-10 16:27:00,2011-11,203,275.19,47
575693,16979,United Kingdom,2011-11-10 16:36:00,2011-11,174,302.64,12
575694,12748,United Kingdom,2011-11-10 16:38:00,2011-11,129,171.85,44
575695,17502,United Kingdom,2011-11-10 16:39:00,2011-11,94,226.60000000000002,11
575697,16094,United Kingdom,2011-11-10 16:51:00,2011-11,60,77.64,6
575698,16094,United Kingdom,2011-11-10 16:51:00,2011-11,314,431.56,28
575700,15111,United Kingdom,2011-11-10 16:58:00,2011-11,148,329.68,16
575701,13396,United Kingdom,2011-11-10 16:59:00,2011-11,461,973.72,28
575702,17109,United Kingdom,2011-11-10 16:59:00,2011-11,92,108.86,5
575703,13767,United Kingdom,2011-11-10 16:59:00,2011-11,902,1735.3000000000002,11
575705,15159,United Kingdom,2011-11-10 17:06:00,2011-11,392,826.7,27
575706,14713,United Kingdom,2011-11-10 17:13:00,2011-11,250,365.0,49
575707,12538,Spain,2011-11-10 17:16:00,2011-11,191,363.95,21
575708,13460,United Kingdom,2011-11-10 17:17:00,2011-11,89,75.98,6
575709,14646,Netherlands,2011-11-10 17:27:00,2011-11,34,162.8,2
575710,17901,United Kingdom,2011-11-10 17:29:00,2011-11,24,110.38,19
575711,14560,United Kingdom,2011-11-10 17:45:00,2011-11,48,65.28,3
575712,13606,United Kingdom,2011-11-10 17:46:00,2011-11,36,30.119999999999997,3
575713,13817,Germany,2011-11-10 17:49:00,2011-11,148,254.28,15
575718,16907,United Kingdom,2011-11-10 18:04:00,2011-11,69,269.77,31
575723,14748,United Kingdom,2011-11-10 18:33:00,2011-11,162,296.98,14
575724,14608,United Kingdom,2011-11-10 18:37:00,2011-11,119,486.65,6
575725,13098,United Kingdom,2011-11-10 18:46:00,2011-11,1103,1955.68,32
575726,16791,United Kingdom,2011-11-10 19:12:00,2011-11,247,486.96,84
575727,18135,United Kingdom,2011-11-10 19:32:00,2011-11,60,129.6,3
575728,14911,EIRE,2011-11-10 19:40:00,2011-11,496,1003.03,48
575729,17932,United Kingdom,2011-11-10 19:49:00,2011-11,196,397.06,26
575730,14765,United Kingdom,2011-11-10 19:53:00,2011-11,113,158.61,31
575731,13230,United Kingdom,2011-11-10 20:01:00,2011-11,84,175.53,36
575732,12712,Germany,2011-11-11 08:19:00,2011-11,50,232.65,9
575733,13810,Germany,2011-11-11 08:33:00,2011-11,132,246.01,14
575734,12384,Switzerland,2011-11-11 08:39:00,2011-11,64,292.58,13
575735,14156,EIRE,2011-11-11 08:46:00,2011-11,153,370.8,17
575736,12697,Sweden,2011-11-11 08:47:00,2011-11,149,223.68,12
575737,14789,United Kingdom,2011-11-11 08:59:00,2011-11,116,197.64,6
575738,16790,United Kingdom,2011-11-11 09:02:00,2011-11,120,138.92,12
575740,18130,United Kingdom,2011-11-11 09:25:00,2011-11,386,455.90999999999997,31
575741,13727,United Kingdom,2011-11-11 09:46:00,2011-11,42,110.4,6
