stock_code,description,revenue,quantity,orders,customers,avg_unit_price
90184A,AMBER CHUNKY BEAD BRACELET W STRAP,71.6,8,4,4,8.95
90098,NECKLACE+BRACELET PINK BUTTERFLY,71.39999999999999,28,9,9,2.55
22888,NUMBER TILE VINTAGE FONT 9 ,71.28999999999999,63,8,7,1.595
20933,YELLOW POT PLANT CANDLE,71.05,23,9,9,3.127777777777778
21100,CHARLIE AND LOLA CHARLOTTE BAG,70.95,43,8,7,1.65
47589,CONGRATULATIONS BUNTING,70.85,13,3,3,5.45
51020B,STRIPY DESIGN SHOWER CAP,70.57,197,15,13,0.6739999999999999
90164A,PINK ROSEBUD PEARL BRACELET,70.35,19,6,6,4.7250000000000005
84661C,PINK SQUARE TABLE CLOCK,70.10000000000001,62,5,5,1.494
16161G,WRAP BAD HAIR DAY,70.0,700,22,22,0.1
84881,BLUE WIRE SPIRAL CANDLE HOLDER,69.85,11,5,5,6.35
81952V,ROUND PURPLE CLOCK WITH SUCKER,69.73,367,24,22,0.19
90124C,GREEN MURANO TWIST NECKLACE,69.65,7,4,4,9.95
22879,NUMBER TILE VINTAGE FONT 0,69.34,62,8,6,1.595
46776A,WOVEN BUBBLE GUM CUSHION COVER,69.30000000000001,14,6,6,4.95
85197,SET OF 12 MINI BUNNIES IN A BUCKET,69.30000000000001,33,18,18,2.1
90158,ST TROPEZ NECKLACE,69.3,14,6,6,4.95
46776E,WOVEN CANDY CUSHION COVER ,69.3,14,5,5,4.95
23040,PAPER LANTERN 9 POINT SNOW STAR,69.0,12,4,4,5.75
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",68.84,160,13,12,0.483076923076923
72801G,4 BURGUNDY WINE DINNER CANDLES,68.75,55,11,9,1.25
84231,EASTER BUNNY WITH BASKET ON BACK,68.25,105,18,13,0.65
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,68.06,86,6,6,0.815
90151,SILVER/NATURAL SHELL NECKLACE,68.0,8,4,2,8.5
22184,CAKE STAND VICTORIAN FILIGREE LARGE,68.0,8,4,3,8.5
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,68.0,8,5,5,8.5
84247K,"FOLK ART GREETING CARD,pack/12",67.85000000000001,23,9,7,2.95
17014A,ORIGAMI VANILLA INCENSE CONES,67.83,154,7,7,0.6071428571428571
85049B,LUSH GREENS RIBBONS,67.5,54,13,13,1.25
90003D,CRYSTAL PAIR HEART HAIR SLIDES,67.5,18,7,7,3.75
35921,EASTER BUNNY HANGING GARLAND,67.5,54,11,9,1.25
72811,SMALL ZINC/GLASS CANDLEHOLDER,67.25,49,6,6,1.45
90108,BLUE BLOSSOM HAIR CLIP,67.2,64,6,6,1.05
35819P,"ACRYLIC HANGING JEWEL,PINK",66.55,95,7,7,0.5042857142857143
84686,BEACH HUT MIRROR,66.39,49,8,7,2.9525
90164B,WHITE  ROSEBUD PEARL BRACELET,65.7,28,7,7,2.742857142857143
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,65.45,11,6,6,5.95
84906,PINK B'FLY C/COVER W BOBBLES,65.45,11,6,6,5.95
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,65.39999999999999,74,5,3,1.35
84247N,PACK/12 BLUE FOLKART CARDS,64.9,22,18,16,2.95
23235,BISCUIT TIN VINTAGE LEAF,64.56,24,3,3,2.7566666666666664
90206C,CRYSTAL DIAMANTE STAR BROOCH,64.35,13,7,6,4.95
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,64.35,13,4,4,4.95
22285,"DECORATION HEN ON NEST, HANGING",64.35,39,3,3,1.6499999999999997
23253,16 PC CUTLERY SET PANTRY DESIGN,63.8,4,1,1,15.95
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,63.75,75,9,9,0.85
84875D,BLUE SQUARE COMPACT MIRROR,63.75,51,8,8,1.25
22407,MONEY BOX FIRST ADE DESIGN,63.75,51,13,11,1.25
21692,SILVER LATTICE VANILLA CANDLE POT,63.75,17,7,7,3.75
90146,FINE SILVER NECKLACE W PASTEL FLOWE,63.75,13,3,3,6.25
85188B,PINK METAL SWINGING BUNNY,63.74999999999999,75,8,8,0.85
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,63.3,73,3,2,1.2666666666666666
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",63.28,162,5,5,0.724
22145,CHRISTMAS CRAFT HEART STOCKING ,63.0,30,1,1,2.1
84452,METAL RABBIT LADDER EASTER ,62.9,74,16,14,0.85
47591B,SCOTTIES CHILDRENS APRON,62.7,38,10,9,1.65
90010B,BLACK/WHITE GLASS/SILVER BRACELET,62.64999999999999,7,3,3,8.95
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,62.64999999999999,7,5,5,8.95
84859B,BLUE DISCO HANDBAG,62.629999999999995,31,10,10,2.148181818181818
35637C,PINK STRING CURTAIN WITH POLE,62.6,28,7,7,2.5214285714285714
40046A,RED DAISY PAPER LAMPSHADE,62.5,50,6,6,1.25
84760S,SMALL HANGING GLASS+ZINC LANTERN,62.349999999999994,43,8,8,1.45
17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,62.15,80,6,6,1.1333333333333335
21087,SET/6 POSIES PAPER CUPS,62.12,126,10,10,0.466
20848,ZINC HEART LATTICE CHARGER SMALL,61.95,21,8,7,2.95
90129B,TURQUOISE GLASS TASSLE BAG CHARM ,61.95,21,6,6,2.9500000000000006
71496A,A4 WALL TIDY BLUE OFFICE,61.86000000000001,114,5,5,0.554
16151A,FLOWERS HANDBAG blue and orange,61.25,49,3,3,1.25
23541,"WALL ART ,PUDDINGS ",61.2,8,2,2,7.85
22949,SET OF 36 DOLLY GIRL PAPER DOILIES,60.9,42,12,12,1.45
84985A,SET OF 72 GREEN PAPER DOILIES,60.9,42,18,15,1.45
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,60.84,36,2,1,1.69
84984D,ORIENTAL RED CUSHION COVER ,60.45,13,4,3,4.65
37479B,CUBIC MUG FLOCK BLUE ON BROWN,60.33,127,17,16,0.898235294117647
37467,PIG MUG IN TWO COLOUR DESIGNS,60.04,128,11,11,0.5154545454545455
46126A,ELVIS WALLHANGING / CURTAIN,60.0,48,6,5,1.25
82011A,"BATHROOM SCALES, TROPICAL BEACH",60.0,16,10,8,3.75
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,60.0,16,3,3,3.75
90173,PAIR BUTTERFLY HAIR CLIPS,60.0,16,3,3,3.75
22849,"BREAD BIN, DINER STYLE, MINT",59.8,4,1,1,14.95
22847,"BREAD BIN, DINER STYLE, IVORY",59.8,4,1,1,14.95
90124A,PINK MURANO TWIST NECKLACE,59.699999999999996,6,4,4,9.95
84910A,PINK PAISLEY CUSHION COVER ,59.5,10,6,6,5.95
46776D,WOVEN SUNSET CUSHION COVER ,59.400000000000006,12,3,3,4.95
23537,I LOVE LONDON WALL ART,59.400000000000006,12,2,2,4.95
23325,RUSTIC STRAWBERRY JAMPOT SMALL,59.400000000000006,36,3,3,1.6499999999999997
84905,PINK BUTTERFLY CUSHION COVER ,59.400000000000006,12,2,2,4.95
21910,WAY OUT METAL SIGN ,59.400000000000006,36,8,8,1.65
90183A,AMBER DROP EARRINGS W LONG BEADS,59.00000000000001,20,5,5,2.95
79071B,ENGLISH ROSE METAL WASTE BIN,59.0,20,11,10,2.95
90166,PINK & WHITE ROSEBUD RING,58.900000000000006,14,8,4,4.1875
21946,PARTY TIME DESIGN FLANNEL,58.9,72,11,8,0.8081818181818182
79030D,"TUMBLER, BAROQUE",58.86,54,5,5,1.398
20760,GARDEN PATH POCKET BOOK,58.65,69,21,18,0.85
90210B,CLEAR ACRYLIC FACETED BANGLE,58.6,40,6,6,2.016666666666667
71495B,CD WALL TIDY RED FLOWERS,58.56,160,5,4,0.384
23306,SET OF 36 PANTRY PAPER DOILIES,58.019999999999996,39,14,14,1.5479999999999998
79051A,SMOKEY GREY COLOUR GLASS,57.99999999999999,200,11,10,0.29
71406C,BLACK ORANGE SQUEEZER,57.96,138,21,13,0.42000000000000004
84466,TOP SECRET PEN SET,57.5,46,10,8,1.25
84597C,RETRO PINK BALL ASHTRAY ,57.5,46,13,11,1.25
85006,SET 4 NURSERY DES ROUND BOXES,57.25,55,9,9,1.55
37479P,CUBIC MUG FLOCK PINK ON BROWN,57.18,130,20,15,0.5778260869565217
90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,56.95,17,8,8,3.35
16046,TEATIME PEN CASE & PENS,56.949999999999996,67,13,13,0.85
44236,PINK/PURPLE CIRCLE CURTAIN,56.52,52,6,6,1.3414285714285714
47341B,BLUE TABLE RUN FLOWER,56.25,45,11,11,1.25
84874B,BLUE TRAVEL FIRST AID KIT,56.1,34,7,7,1.65
85008,SET OF 3 CONEY ISLAND OVAL BOXES,55.95,12,7,7,4.457142857142857
90214A,"LETTER ""A"" BLING KEY RING",55.71,63,14,5,1.1128571428571428
84679,CLASSICAL ROSE TABLE LAMP,55.7,6,2,2,11.95
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",55.650000000000006,7,5,4,7.95
21777,RECIPE BOX WITH METAL HEART,55.65,7,3,3,7.95
21002,ROSE DU SUD DRAWSTRING BAG,55.25,13,5,5,4.25
90185B,AMETHYST DIAMANTE EXPANDABLE RING,55.25,13,3,3,4.25
21722,SWEET PUDDING STICKER SHEET,55.24999999999999,65,15,13,0.85
84750B,BLACK SMALL GLASS CAKE STAND,54.99,61,12,12,1.17
20835,FRENCH LATTICE CUSHION COVER ,54.78,66,7,7,0.83
72132,COLUMBIAN CUBE CANDLE,54.599999999999994,28,12,9,1.95
90081C,LILY BROOCH OLIVE COLOUR,54.45,11,6,6,4.95
46776C,WOVEN FROST CUSHION COVER,54.45,11,6,6,4.95
20759,CHRYSANTHEMUM POCKET BOOK ,54.4,64,20,17,0.85
37333,"RETRO ""TEA FOR ONE"" ",54.3,14,11,9,3.5863636363636364
20869,GOLD FABRIC MIRROR,54.21,139,17,17,0.39
79323B,BLACK CHERRY LIGHTS,54.0,8,1,1,6.75
90065A,WHITE VINTAGE CRYSTAL BRACELET,54.0,8,3,3,6.75
20793,BLUE TILED TRAY,54.0,8,4,4,6.75
23389,SPACEBOY MINI RUCKSACK,53.95,13,4,4,4.15
84927A,WAKE UP COCKEREL TILE HOOK,53.85,46,14,12,1.4892857142857143
82095,HEART BUTTONS JEWELLERY BOX,53.550000000000004,7,4,4,7.65
20851,ZINC HEART LATTICE TRAY OVAL ,53.550000000000004,9,7,5,5.95
20756,GREEN FERN POCKET BOOK,53.55,63,22,20,0.85
47586A,PINK FAIRY CAKE CUSHION COVER,53.55,21,8,7,2.55
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,52.8,32,8,7,1.65
35968,FOLK ART METAL HEART T-LIGHT HOLDER,52.760000000000005,145,18,14,0.37
90176D,DIAMANTE NECKLACE PURPLE,52.5,7,4,4,7.5
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,52.5,30,3,3,2.0833333333333335
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,52.5,38,3,3,2.0833333333333335
84842,HELLO SAILOR BATHROOM SET,52.5,14,9,8,3.75
90039D,FIRE POLISHED GLASS BRACELET GREEN,52.5,14,2,2,3.75
23035,DOORKNOB CERAMIC IVORY,52.2,36,1,1,1.45
23196,RETO LEAVES MAGNETIC SHOPPING LIST,52.199999999999996,36,3,3,1.45
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,52.05,59,3,3,1.525
35649,VINTAGE BEAD COSMETIC BAG ,51.82,16,6,5,3.095714285714286
85028S,FRENCH CHATEAU SMALL FRUITBOWL,51.599999999999994,24,8,8,2.025
84597B,RETRO BROWN BALL ASHTRAY ,51.25,41,5,3,1.25
21031,SPACE CADET BLACK,51.21,40,10,9,1.36
90196B,BLACK GEMSTONE NECKLACE 45CM,51.0,4,4,4,12.75
90194,SILVER LARIAT BLACK STONE EARRINGS,51.0,12,6,6,4.25
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,50.99999999999999,20,13,12,2.55
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,50.849999999999994,3,3,3,16.95
90199A,5 STRAND GLASS NECKLACE BLACK,50.8,8,3,3,6.349999999999999
20910,VINTAGE PHOTO ALBUM PARIS DAYS,50.8,8,3,2,6.349999999999999
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,50.8,8,4,4,6.35
21460,GREEN EASTER EGG HUNT START POST,50.699999999999996,26,9,9,1.9500000000000002
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,50.400000000000006,24,2,2,2.1
47348A,FUSCHIA VOILE POINTY SHOE DEC,50.31,97,15,11,0.702
44242B,PINK FEATHERS CURTAIN,50.28,52,3,3,0.9433333333333334
35265,COLOURFUL FLOWER FRUIT BOWL,50.25,16,11,11,2.3181818181818183
90129C,GREEN GLASS TASSLE BAG CHARM,50.150000000000006,17,6,6,2.9500000000000006
90177D,DROP DIAMANTE EARRINGS PURPLE,50.150000000000006,17,6,5,2.9500000000000006
72812,LARGE ZINC GLASS CANDLEHOLDER,49.98,18,4,3,3.115
90086,CRYSTAL FROG PHONE CHARM,49.92999999999999,85,11,5,1.2863636363636362
23197,VEGETABLE MAGNETIC  SHOPPING LIST,49.8,36,3,3,1.3833333333333335
23413,DECROTIVEVINTAGE COFFEE GRINDER BOX,49.5,10,4,4,4.95
23015,CORDIAL JUG,49.5,6,2,2,8.25
21816,CHRISTMAS TREE T-LIGHT HOLDER,49.3,34,7,6,1.45
84497,BUTTONS AND STRIPES NOTEBOOK ,48.75,13,7,7,3.75
72133,COLUMBIAN CANDLE RECTANGLE,48.75,39,13,11,1.25
21720,CAKE SHOP  STICKER SHEET,48.449999999999996,57,8,8,0.85
20697,LITTLE GREEN MONSTER SOFT TOY,48.449999999999996,19,9,8,2.55
21943,CAKES AND RABBITS DESIGN FLANNEL ,48.449999999999996,57,10,7,0.85
84402B,PURPLE DRESS JEWELLERY STAND,48.19,61,3,3,0.79
90031,BILI NUT AND WOOD NECKLACE,48.0,48,5,5,1.0
90036A,FLOWER GARLAND NECKLACE RED,47.7,6,4,3,7.95
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",47.7,6,2,2,7.95
23539,"WALL ART , LOVES' SECRET ",47.6,8,2,2,5.95
90123B,TURQUOISE HEART OF GLASS BRACELET,47.6,8,4,4,5.95
90070,RUBY GLASS CLUSTER BRACELET,47.6,8,3,3,5.95
17084J,LOVE POTION MASALA INCENSE,47.25,225,8,8,0.21
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",47.25,7,4,4,6.75
90129F,RED GLASS TASSLE BAG CHARM,47.2,16,5,5,2.95
84715,SET OF 6 ICE CREAM SKITTLES,47.2,16,3,3,2.9500000000000006
84706F,RED PEONY TABLE CLOCK,47.2,16,10,9,2.95
84086B,YELLOW/BLUE RETRO RADIO,47.2,16,7,3,2.95
72134,COLUMBIAN  CUBE CANDLE ,47.18,98,8,6,0.7424999999999999
84857B,BLUE MONTE CARLO HANDBAG,46.8,24,1,1,1.95
84750A,PINK SMALL GLASS CAKE STAND,46.8,24,1,1,1.95
84549,CROCHET WHITE RABBIT KEYRING ,46.349999999999994,31,3,3,1.5833333333333333
35833P,4 PINK FLOCK CHRISTMAS BALLS,46.25,37,11,8,1.25
23107,WHITE WIRE PLANT POT HOLDER,46.24,16,2,2,2.89
84801B,WHITE HYDRANGEA ART FLOWER,46.2,22,3,3,2.1
85160B,BLACK BIRD GARDEN DESIGN MUG,46.11,105,15,15,0.44375000000000003
23047,PAPER LANTERN 5 POINT STUDDED STAR,46.0,8,4,4,5.75
85031A,ROMANTIC IMAGES SCRAP BOOK SET,45.9,16,7,7,3.892857142857143
35916C,PINK FELT HANGING HEART W FLOWER,45.9,54,5,5,0.85
21089,SET/6 GREEN SPRING PAPER CUPS,45.73,231,24,23,0.22833333333333336
84247L,FAWN AND MUSHROOM GREETING CARD,45.36,108,8,8,0.42
90155,RESIN NECKLACE W PASTEL BEADS,45.0,6,4,4,7.5
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,45.0,12,5,5,3.75
21413,PERIWINKLE T-LIGHT HOLDER,45.0,36,10,8,1.25
90142D,MOP PENDANT SHELL NECKLACE,44.55,9,3,3,4.95
21847,GREEN  DIAMANTE PEN IN GIFT BOX,44.55,9,5,5,4.95
90161A,ANT COPPER RED BOUDICCA BRACELET,44.55,9,6,6,4.95
90133,TEAL/FUSCHIA COL BEAD NECKLACE,44.55,9,3,3,4.95
85185D,FROG SOCK PUPPET,44.25000000000001,15,8,7,2.95
20653,CHERRY BLOSSOM LUGGAGE TAG,43.67,33,6,5,1.6533333333333333
47344B,BLUE FLOWER DES PURSE,43.66,44,6,6,0.9700000000000001
79063C,"RETRO PILL BOX KEY CHAIN,THE KING",43.65,235,14,13,0.18928571428571428
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,43.15,43,12,8,1.0333333333333334
90035A,"PEARL & SHELL 42""NECKL. GREEN",43.0,4,2,1,10.75
79144B,PAINTED LIGHTBULB STAR+ MOON,42.96,108,15,14,0.41375
16156L,"WRAP, CAROUSEL",42.0,100,4,4,0.42
17084A,TRANQUILITY MASALA INCENSE,42.0,200,7,7,0.21
22987,WRAP SUMMER ROSE DESIGN,42.0,100,4,4,0.42
23231,WRAP  VINTAGE DOILEY ,42.0,100,2,2,0.42
90051,CRACKED GLAZE NECKLACE RED,41.7,6,3,3,6.95
90050,CRACKED GLAZE NECKLACE IVORY,41.7,6,2,2,6.95
23045,PAPER LANTERN 5 POINT STAR MOON 30,41.5,10,5,5,4.15
15030,FAN BLACK FRAME ,41.47,143,12,11,0.29
90162C,ANT SILVER FUSCHIA BOUDICCA RING,41.300000000000004,14,7,3,2.95
85089,CANDY SPOT BUNNY,41.300000000000004,14,5,5,2.9500000000000006
23448,CREAM BUNNY EASTER EGG BASKET,41.25,25,3,3,1.6499999999999997
75013B,"STRING OF 8 BUTTERFLIES,PINK",41.25,25,6,6,1.65
90013C,GREEN VINTAGE EARRINGS ,41.25,11,4,4,3.75
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,41.25,11,6,6,3.75
84921,CREAM AND PINK FLOWERS PONY ,41.25,11,5,5,3.75
20662,FIRST CLASS HOLIDAY PURSE ,40.97,11,5,4,4.086
84673A,PINK FLY SWAT,40.95,63,25,21,0.6500000000000001
20698,LITTLE PINK MONSTER SOFT TOY,40.8,16,7,7,2.55
90174,BUTTERFLY HAIR BAND,40.8,16,4,4,2.55
23148,MINITURE ANTIQUE ROSE HOOK IVORY,40.8,48,4,4,0.85
10120,DOGGY RUBBER,40.53,193,29,25,0.21
85092,CANDY SPOT TEA COSY,40.05,27,2,2,2.3
90214C,"LETTER ""C"" BLING KEY RING",40.04,52,9,7,0.8233333333333334
23462,ROCOCO WALL MIROR,39.9,2,1,1,19.95
90124B,BLUE MURANO TWIST NECKLACE,39.8,4,3,3,9.95
84927D,LA PALMIERA TILE HOOK,39.78,45,11,9,0.8175
84725,FREESTYLE CANVAS ART PICTURE,39.65,41,18,16,1.2444444444444445
90122A,PINK CRYSTAL+GLASS BRACELET,39.6,8,3,3,4.95
22972,CHILDRENS SPACEBOY MUG,39.6,24,2,2,1.65
84575A,PINK DOG CANNISTER,39.3,14,4,4,3.95
21307,SET/4 BUTTERFLY MIRROR MAGNETS,39.199999999999996,79,13,11,1.2646153846153847
22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,39.15,27,6,6,1.45
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,39.1,46,5,5,0.85
35910A,MULTICOLOUR EASTER RABBIT ,39.0,20,4,4,1.95
47341A,FUSCHIA TABLE RUN FLOWER ,38.75,27,5,5,1.75
84751B,BLACK MEDIUM GLASS CAKE STAND,38.69,19,8,8,1.7766666666666666
21393,BLUE POLKADOT PUDDING BOWL,38.67,29,7,7,1.45875
47420,ASSORTED COLOUR SUCTION CUP HOOK,38.379999999999995,202,13,11,0.19
16207A,PINK STRAWBERRY HANDBAG ,38.35000000000001,13,5,4,2.95
90177C,DROP DIAMANTE EARRINGS CRYSTAL,38.35000000000001,13,3,3,2.9500000000000006
85086A,CANDY SPOT HEART DECORATION,38.25,45,8,8,0.85
84617,NEW BAROQUE BLACK BOXES,38.25,3,3,3,12.75
90101,WHITE FRANGIPANI NECKLACE,38.25,15,4,3,2.55
84907,PINK YELLOW PATCH CUSHION COVER,38.25,5,3,3,7.650000000000001
84925D,LA PALMIERA WALL THERMOMETER,38.25,15,10,8,2.55
21392,RED POLKADOT PUDDING BOWL,38.129999999999995,32,6,5,1.3671428571428572
23038,T-LIGHT HOLDER SILVER SAUCER,38.03,41,6,4,1.2299999999999998
81952B,ROUND BLUE CLOCK WITH SUCKER,38.0,200,9,9,0.19
84033,FLAG OF ST GEORGE ,37.95,23,7,7,1.65
84809B,PINK CHRYSANTHEMUMS ART FLOWER,37.8,18,1,1,2.1
90072,RUBY DROP CHANDELIER EARRINGS,37.5,10,3,2,3.75
20700,GREEN CAT FLORAL CUSHION COVER ,37.5,10,4,4,3.75
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,37.5,6,3,3,6.25
90002D,FLOWER BURST SILVER RING CRYSTAL,37.5,10,6,5,3.75
72709,IVORY SCULPTED RND CANDLE ,37.39999999999999,44,7,4,0.85
22837,HOT WATER BOTTLE BABUSHKA LARGE,37.2,8,1,1,4.65
71510,SQUARE METAL CANDLEHOLDER BASE,36.519999999999996,52,8,5,0.8099999999999999
17090D,VANILLA INCENSE 40 CONES IN TIN,36.25,29,12,6,1.25
90210A,GREY ACRYLIC FACETED BANGLE,35.9,26,3,3,1.8166666666666667
85216,ASSORTED CAKES FRIDGE MAGNETS,35.75,55,8,6,0.65
35911B,PINK/FLOWER RABBIT EGG WARMER ,35.7,17,4,4,2.1
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,35.7,6,4,4,5.95
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,35.699999999999996,14,3,3,2.55
90012B,BLACK DROP CRYSTAL NECKLACE,35.400000000000006,12,2,2,2.95
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,35.400000000000006,12,6,6,2.9500000000000006
90202D,PINK ENAMEL FLOWER HAIR TIE,35.400000000000006,12,2,2,2.95
20661,BLUE POLKADOT PURSE ,35.07,9,5,3,4.654
72369A,PINK CLEAR GLASS CANDLE PLATE,35.0,28,3,3,1.25
79063D,"RETRO PILL BOX , REVOLUTIONARY",34.91,189,10,9,0.1890909090909091
23196,LEAVES MAGNETIC  SHOPPING LIST,34.8,24,2,2,1.45
90049,IVORY GOLD METAL BAG CHARM,34.77,5,3,2,8.290000000000001
90214K,"LETTER ""K"" BLING KEY RING",34.75,47,12,6,1.01
90157,RIVIERA NECKLACE,34.65,7,2,2,4.95
71495A,CD WALL TIDY BLUE OFFICE,34.56,96,2,2,0.36
84226,HEN HOUSE W FAMILY IN BARN & NEST,34.510000000000005,49,9,9,0.8266666666666667
22407,MONEY BOX FIRST AID DESIGN,34.32,43,10,9,1.199
20827,GOLD APERITIF GLASS,34.32,88,2,1,0.39
84251G,"GREETING CARD, OVERCROWDED POOL.",34.199999999999996,180,15,15,0.19
90024B,NEW BAROQUE B'FLY NECKLACE RED,34.0,4,2,2,8.5
90023,FILIGREE DIAMANTE EARRINGS,34.0,8,4,2,4.25
90018B,GOLD M.O.P ORBIT DROP EARRINGS,34.0,8,5,5,4.25
84922,PINK BUTTERFLY WASHBAG,34.0,8,5,5,4.25
81950B,FLOWER BLUE CLOCK WITH SUCKER,33.93,117,8,8,0.29
84873A,FUNKY FLOWER PICNIC BAG FOR 4,33.9,2,2,2,16.95
17136A,BLUE STONES ON WIRE FOR CANDLE,33.75,404,17,16,0.0995
20980,36 PENCILS TUBE POSY,33.75,27,11,10,1.25
90087,CRYSTAL SEA HORSE PHONE CHARM,33.66,90,8,4,1.1724999999999999
72783,BLACK SIL'T SQU CANDLE PLATE ,33.6,16,2,2,2.1
23390,DOLLY GIRL MINI RUCKSACK,33.2,8,2,2,4.15
37423,WHITE WITH BLACK CATS PLATE,33.18,78,3,3,0.5433333333333333
62094B,TURQ ICE CREAM BUM BAG ,33.150000000000006,13,3,2,2.55
90094,NECKLACE+BRACELET SET FRUIT SALAD ,33.15,13,12,12,2.55
84906,PINK BUTTERFLY CUSHION COVER,33.15,17,4,3,1.95
17109D,FLOWER FAIRY INCENSE BOUQUET,32.349999999999994,61,5,4,0.9039999999999999
37444A,YELLOW BREAKFAST CUP AND SAUCER,31.910000000000004,49,14,9,0.87
84824,DANISH ROSE UMBRELLA STAND,31.9,2,2,2,15.95
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",31.8,4,1,1,7.95
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",31.8,4,2,2,7.95
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,31.25,25,7,7,1.25
37444C,PINK BREAKFAST CUP AND SAUCER ,31.23,21,7,5,1.2433333333333334
23366,SET 12 COLOUR PENCILS DOILEY,31.200000000000003,48,3,3,0.65
79406,FROSTED WHITE BASE ,30.8,140,6,6,0.22
22937,BAKING MOULD CHOCOLATE CUP CAKES,30.6,12,2,2,2.55
22937,BAKING MOULD CUPCAKE CHOCOLATE,30.6,12,1,1,2.55
85018D,YULETIDE IMAGES S/6 PAPER BOXES,30.6,12,7,6,2.55
44228,CANNABIS LEAF BEAD CURTAIN,30.599999999999998,36,2,2,0.85
35610B,BLACK CHRISTMAS FLOCK DROPLET ,30.0,24,1,1,1.25
22953,BIRTHDAY BANNER TAPE,30.0,24,1,1,1.25
90022,EDWARDIAN DROP EARRINGS JET BLACK,30.0,8,4,4,3.75
90163A,PINK ROSEBUD & PEARL NECKLACE,30.0,4,2,2,7.5
23437,GIFT BAG LARGE 50'S CHRISTMAS,30.0,24,2,2,1.25
23396,BUTTERFLY CUSHION COVER,30.0,8,2,2,3.75
21486,PINK HEART DOTS HOT WATER BOTTLE,30.0,8,4,4,3.75
23250,ENAMEL BOWL PANTRY,30.0,24,2,2,1.25
23252,ENAMEL JUG PANTRY,30.0,8,2,2,3.75
90003E,GREEN PAIR HEART HAIR SLIDES,30.0,8,2,2,3.75
35610C,WHITE CHRISTMAS FLOCK DROPLET ,30.0,24,1,1,1.25
21310,CAPIZ CHANDELIER,29.95,1,1,1,29.95
21667,GLASS CAKE COVER AND PLATE,29.9,2,1,1,14.95
90180B,PURPLE AMETHYST NECKLACE W TASSEL,29.849999999999998,3,3,3,9.95
90136,PALE PINK/AMETHYST STONE NECKLACE,29.849999999999998,3,2,2,9.95
90014C,SILVER/BLACK ORBIT NECKLACE,29.849999999999998,3,2,2,9.95
84251B,"GREETING CARD, STICKY GORDON",29.83,157,14,12,0.19
35913B,WHITE/PINK CHICK EASTER DECORATION,29.75,35,9,8,0.85
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,29.75,5,3,3,5.95
22597,CHRISTMAS MUSICAL ZINC HEART ,29.75,35,5,5,0.85
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,29.700000000000003,6,1,1,4.95
23530,"WALL ART,ONLY ONE PERSON ",29.700000000000003,6,1,1,4.95
21757,LIGHTHOUSE PRINTED METAL SIGN,29.700000000000003,6,3,3,4.95
21040,MODERN VINTAGE COTTON SHOPPING BAG,29.7,22,8,8,1.67
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,29.7,6,2,2,4.95
90206A,GOLD DIAMANTE STAR BROOCH,29.7,6,3,2,4.95
35816P,"ACRYLIC JEWEL ANGEL,PINK",29.64,78,2,2,0.38
90067A,PINK VINTAGE VICTORIAN EARRINGS,29.500000000000004,10,3,3,2.9500000000000006
