customer_id,first_purchase_date,last_purchase_date,recency,frequency,monetary,avg_order_value,total_quantity,unique_products,customer_lifetime_days,r_score,f_score,m_score,rfm_score,rfm_total_score,segment
17636,2011-11-20 14:40:00,2011-11-20 14:40:00,19,1,285.56,285.56,182,20,0,4,2,2,422,8,New Customers
17637,2011-08-16 13:25:00,2011-11-08 12:51:00,31,2,547.06,273.53,280,35,83,4,3,3,433,10,Potential Loyalists
17639,2011-03-08 15:22:00,2011-03-08 15:22:00,276,1,108.5,108.5,49,7,0,1,2,1,121,4,Lost / Low Value
17640,2011-09-14 09:13:00,2011-09-14 09:13:00,87,1,621.66,621.66,250,5,0,2,2,3,223,7,Regular Customers
17642,2011-06-16 12:55:00,2011-08-12 09:11:00,120,2,712.29,356.145,474,40,56,2,3,3,233,8,At Risk
17643,2010-12-01 14:38:00,2010-12-01 14:38:00,373,1,101.55,101.55,71,8,0,1,2,1,121,4,Lost / Low Value
17644,2011-03-24 09:44:00,2011-12-08 13:43:00,1,11,2895.6400000000003,263.24,1793,157,259,5,5,5,555,15,Champions
17646,2010-12-09 14:28:00,2011-05-04 13:17:00,219,3,1008.3900000000001,336.13000000000005,323,51,145,1,4,4,144,9,At Risk High Value
17647,2011-10-05 15:38:00,2011-10-05 15:38:00,65,1,133.06,133.06,30,7,0,3,2,1,321,6,Regular Customers
17648,2011-04-04 10:29:00,2011-10-10 09:41:00,61,4,1797.5,449.375,487,91,188,3,4,4,344,11,Loyal Customers
17649,2011-07-24 15:53:00,2011-07-24 15:53:00,138,1,868.49,868.49,399,52,0,2,2,3,223,7,Regular Customers
17650,2011-11-18 14:52:00,2011-11-18 14:52:00,21,1,166.08,166.08,150,8,0,4,2,1,421,7,New Customers
17651,2011-06-15 15:57:00,2011-11-28 10:29:00,12,10,3945.0,394.5,3112,232,165,5,5,5,555,15,Champions
17652,2011-03-03 14:05:00,2011-11-14 12:55:00,25,12,4867.72,405.6433333333334,2509,259,255,4,5,5,455,14,Champions
17653,2011-08-11 15:24:00,2011-11-03 12:46:00,37,4,1207.5600000000002,301.89000000000004,1409,44,83,3,4,4,344,11,Loyal Customers
17654,2011-03-07 13:17:00,2011-03-07 13:17:00,277,1,117.55,117.55,41,22,0,1,2,1,121,4,Lost / Low Value
17655,2010-12-08 16:45:00,2011-11-29 11:34:00,11,7,2638.94,376.99142857142857,1116,91,355,5,5,5,555,15,Champions
17656,2011-08-03 10:45:00,2011-09-27 13:04:00,73,5,1674.69,334.938,1399,82,55,2,4,4,244,10,At Risk High Value
17658,2011-05-12 15:23:00,2011-11-14 12:07:00,26,2,595.4200000000001,297.71000000000004,616,19,185,4,3,3,433,10,Potential Loyalists
17659,2010-12-02 16:46:00,2011-11-22 13:29:00,17,12,2999.46,249.955,1525,158,354,4,5,5,455,14,Champions
17660,2011-07-21 13:37:00,2011-07-21 13:37:00,141,1,196.0,196.0,130,37,0,2,2,1,221,5,Lost / Low Value
17663,2011-02-25 14:11:00,2011-11-14 08:56:00,26,7,1802.91,257.55857142857144,797,86,261,4,5,4,454,13,Champions
17664,2011-05-11 14:17:00,2011-11-21 11:29:00,19,2,604.64,302.32,604,43,193,4,3,3,433,10,Potential Loyalists
17666,2011-10-05 11:06:00,2011-12-06 09:06:00,4,2,728.1600000000001,364.08000000000004,596,18,61,5,3,3,533,11,Potential Loyalists
17667,2011-02-14 09:24:00,2011-10-04 14:32:00,66,5,2055.5099999999998,411.102,1033,116,232,3,4,4,344,11,Loyal Customers
17668,2011-11-01 14:45:00,2011-12-08 13:25:00,1,2,347.75,173.875,93,15,36,5,3,2,532,10,Potential Loyalists
17669,2011-04-04 10:11:00,2011-10-28 08:53:00,43,7,3406.7200000000003,486.67428571428576,1916,68,206,3,5,5,355,13,Loyal Customers
17670,2011-04-26 09:12:00,2011-04-26 09:12:00,228,1,205.7,205.7,110,11,0,1,2,1,121,4,Lost / Low Value
17671,2010-12-09 14:27:00,2011-11-24 12:21:00,16,4,1572.71,393.1775,772,53,349,4,4,4,444,12,Champions
17672,2011-02-03 13:29:00,2011-10-20 14:18:00,50,2,3178.17,1589.085,1690,110,259,3,3,5,335,11,Big Spenders
17673,2011-01-23 15:16:00,2011-12-08 12:50:00,2,6,1629.12,271.52,1487,214,318,5,5,4,554,14,Champions
17674,2010-12-06 10:20:00,2011-09-26 13:35:00,74,2,551.04,275.52,672,27,294,2,3,3,233,8,At Risk
17675,2010-12-07 13:22:00,2011-12-08 18:03:00,1,31,20374.28,657.2348387096774,8360,705,366,5,5,5,555,15,Champions
17676,2010-12-08 13:49:00,2011-12-05 15:16:00,4,6,1387.68,231.28,932,77,362,5,5,4,554,14,Champions
17677,2010-12-06 08:42:00,2011-12-08 09:56:00,2,30,16363.23,545.441,9775,303,367,5,5,5,555,15,Champions
17678,2011-03-21 11:52:00,2011-03-21 11:52:00,264,1,298.11,298.11,207,16,0,1,2,2,122,5,Lost / Low Value
17679,2011-09-15 10:35:00,2011-10-18 07:43:00,53,2,1992.1100000000001,996.0550000000001,729,30,32,3,3,4,334,10,Big Spenders
17680,2011-11-16 12:42:00,2011-11-16 12:42:00,24,1,184.4,184.4,96,11,0,4,2,1,421,7,New Customers
17682,2010-12-06 13:35:00,2011-11-29 15:59:00,10,6,2474.33,412.3883333333333,1367,118,358,5,5,5,555,15,Champions
17684,2011-10-27 11:10:00,2011-10-27 11:10:00,44,1,239.41,239.41,145,15,0,3,2,1,321,6,Regular Customers
17685,2010-12-02 14:42:00,2011-11-23 11:36:00,17,7,3191.53,455.9328571428572,1956,125,355,4,5,5,455,14,Champions
17686,2011-02-10 10:18:00,2011-12-02 15:39:00,7,7,5739.46,819.9228571428572,2478,286,295,5,5,5,555,15,Champions
17690,2010-12-01 16:15:00,2011-11-09 15:17:00,30,15,4757.95,317.19666666666666,1773,250,342,4,5,5,455,14,Champions
17691,2010-12-06 11:10:00,2010-12-16 17:20:00,358,2,290.4,145.2,134,19,10,1,3,2,132,6,At Risk
17692,2010-12-15 13:37:00,2011-08-04 14:01:00,127,4,740.9399999999999,185.23499999999999,672,46,232,2,4,3,243,9,At Risk
17693,2011-07-25 15:48:00,2011-07-25 15:48:00,137,1,200.47,200.47,231,16,0,2,2,1,221,5,Lost / Low Value
17694,2011-07-21 12:00:00,2011-07-21 12:00:00,142,1,283.12,283.12,184,15,0,2,2,2,222,6,Lost / Low Value
17695,2011-06-21 12:35:00,2011-07-31 10:40:00,132,2,765.34,382.67,779,35,39,2,3,3,233,8,At Risk
17696,2010-12-10 09:51:00,2011-11-01 13:43:00,38,8,2285.71,285.71375,1756,115,326,3,5,5,355,13,Loyal Customers
17697,2011-04-17 15:40:00,2011-04-17 15:40:00,236,1,338.95,338.95,93,19,0,1,2,2,122,5,Lost / Low Value
17698,2011-03-24 11:34:00,2011-03-24 11:34:00,261,1,154.95,154.95,93,8,0,1,2,1,121,4,Lost / Low Value
17700,2011-03-03 16:34:00,2011-11-23 11:51:00,17,4,2534.6400000000003,633.6600000000001,1266,142,264,4,4,5,445,13,Champions
17701,2011-04-01 12:25:00,2011-04-01 12:25:00,253,1,417.95,417.95,109,24,0,1,2,2,122,5,Lost / Low Value
17702,2011-05-17 16:23:00,2011-11-09 16:03:00,30,4,1824.37,456.0925,1353,74,175,4,4,4,444,12,Champions
17703,2011-07-24 13:30:00,2011-11-04 15:51:00,35,3,798.74,266.24666666666667,590,55,103,3,4,3,343,10,Loyal Customers
17704,2011-04-14 09:28:00,2011-06-24 09:40:00,169,2,885.19,442.595,343,31,71,2,3,3,233,8,At Risk
17705,2011-02-11 10:57:00,2011-12-06 13:45:00,3,9,1823.52,202.61333333333334,963,103,298,5,5,4,554,14,Champions
17706,2010-12-08 11:02:00,2011-12-05 13:34:00,4,17,10504.49,617.9111764705882,3899,382,362,5,5,5,555,15,Champions
17707,2011-01-07 13:30:00,2011-06-07 15:03:00,185,2,152.4,76.2,144,5,151,1,3,1,131,5,At Risk
17708,2011-01-19 10:09:00,2011-06-05 10:12:00,188,2,267.08,133.54,91,34,137,1,3,2,132,6,At Risk
17709,2011-06-23 11:55:00,2011-06-23 11:55:00,170,1,137.45,137.45,17,7,0,2,2,1,221,5,Lost / Low Value
17711,2011-02-23 11:32:00,2011-11-29 11:40:00,11,2,385.1,192.55,246,23,279,5,3,2,532,10,Potential Loyalists
17712,2011-10-26 12:28:00,2011-10-26 12:28:00,45,1,522.91,522.91,215,29,0,3,2,3,323,8,Regular Customers
17714,2011-01-23 10:32:00,2011-01-23 10:32:00,321,1,153.0,153.0,92,10,0,1,2,1,121,4,Lost / Low Value
17715,2011-05-23 12:32:00,2011-05-23 12:32:00,201,1,326.4,326.4,384,1,0,1,2,2,122,5,Lost / Low Value
17716,2011-03-17 10:38:00,2011-11-17 12:00:00,23,11,5655.99,514.180909090909,3072,245,245,4,5,5,455,14,Champions
17718,2011-04-21 13:39:00,2011-04-21 13:39:00,232,1,139.35,139.35,83,6,0,1,2,1,121,4,Lost / Low Value
17719,2011-03-29 11:29:00,2011-11-02 10:36:00,38,15,5396.04,359.736,2466,274,217,3,5,5,355,13,Loyal Customers
17720,2010-12-07 10:43:00,2011-11-13 15:04:00,26,4,1195.94,298.985,576,50,341,4,4,4,444,12,Champions
17722,2010-12-08 12:41:00,2011-09-04 15:22:00,96,4,2424.04,606.01,1595,115,270,2,4,5,245,11,At Risk High Value
17723,2011-05-09 14:44:00,2011-08-04 18:37:00,127,6,3276.4000000000005,546.0666666666667,792,10,87,2,5,5,255,12,At Risk High Value
17724,2011-07-24 13:26:00,2011-09-29 15:26:00,71,3,1033.0,344.3333333333333,300,40,67,3,4,4,344,11,Loyal Customers
17725,2011-03-17 19:47:00,2011-11-23 16:34:00,16,11,3439.08,312.64363636363635,2162,192,250,4,5,5,455,14,Champions
17727,2011-11-24 17:06:00,2011-11-24 17:06:00,15,1,1060.25,1060.25,645,66,0,4,2,4,424,10,New Customers
17728,2011-09-14 11:39:00,2011-12-06 08:52:00,4,3,2876.01,958.6700000000001,1469,165,82,5,4,5,545,14,Champions
17730,2011-01-17 14:49:00,2011-12-06 15:43:00,3,13,5298.4800000000005,407.5753846153847,3576,218,323,5,5,5,555,15,Champions
17731,2011-06-09 14:18:00,2011-09-21 15:02:00,79,4,1240.1100000000001,310.02750000000003,493,67,104,2,4,4,244,10,At Risk High Value
17732,2010-12-02 09:29:00,2010-12-02 09:29:00,373,1,303.97,303.97,93,18,0,1,2,2,122,5,Lost / Low Value
17733,2011-03-23 09:54:00,2011-11-01 08:16:00,39,2,692.19,346.095,463,35,222,3,3,3,333,9,Regular Customers
17734,2011-04-20 10:04:00,2011-10-17 12:33:00,54,3,700.63,233.54333333333332,422,43,180,3,4,3,343,10,Loyal Customers
17735,2010-12-07 10:32:00,2011-12-07 16:47:00,2,19,13110.02,690.001052631579,8439,690,365,5,5,5,555,15,Champions
17736,2011-08-18 14:33:00,2011-11-30 15:36:00,9,3,377.44,125.81333333333333,238,25,104,5,4,2,542,11,Regular Customers
17737,2011-10-12 14:42:00,2011-11-30 15:16:00,9,2,168.24,84.12,108,10,49,5,3,1,531,9,Potential Loyalists
17738,2011-03-02 16:26:00,2011-11-20 15:05:00,19,4,1879.05,469.7625,1029,97,262,4,4,4,444,12,Champions
17739,2010-12-14 14:26:00,2011-11-28 09:12:00,12,7,2791.35,398.7642857142857,861,47,348,5,5,5,555,15,Champions
17742,2011-01-11 10:04:00,2011-08-18 15:28:00,113,2,355.11,177.555,89,15,219,2,3,2,232,7,At Risk
17744,2010-12-16 14:17:00,2011-12-06 12:11:00,4,6,2322.4,387.06666666666666,3412,136,354,5,5,5,555,15,Champions
17746,2011-04-13 14:31:00,2011-04-13 14:31:00,240,1,110.25,110.25,29,6,0,1,2,1,121,4,Lost / Low Value
17747,2011-08-19 08:13:00,2011-08-19 08:13:00,113,1,71.4,71.4,12,1,0,2,2,1,221,5,Lost / Low Value
17749,2011-03-28 13:39:00,2011-06-14 15:45:00,178,2,674.52,337.26,320,35,78,2,3,3,233,8,At Risk
17750,2011-06-28 15:44:00,2011-12-04 14:09:00,5,9,1797.57,199.73,3957,178,158,5,5,4,554,14,Champions
17752,2010-12-15 16:19:00,2010-12-15 16:19:00,359,1,80.64,80.64,192,1,0,1,2,1,121,4,Lost / Low Value
17754,2011-03-24 13:54:00,2011-12-09 11:20:00,1,5,1772.26,354.452,1869,86,259,5,4,4,544,13,Champions
17757,2010-12-02 17:17:00,2011-12-08 15:31:00,1,30,5605.29,186.843,3320,737,370,5,5,5,555,15,Champions
17758,2011-04-03 15:22:00,2011-11-20 14:45:00,19,8,3456.7,432.0875,2091,396,230,4,5,5,455,14,Champions
17759,2011-06-23 13:35:00,2011-11-22 16:02:00,17,3,834.99,278.33,708,84,152,4,4,3,443,11,Loyal Customers
17760,2010-12-01 15:08:00,2011-11-18 10:56:00,22,2,287.59,143.795,239,25,351,4,3,2,432,9,Potential Loyalists
17761,2011-11-07 10:23:00,2011-11-07 10:23:00,33,1,712.78,712.78,398,19,0,3,2,3,323,8,Regular Customers
17763,2011-03-21 14:25:00,2011-03-21 14:25:00,263,1,15.0,15.0,12,1,0,1,2,1,121,4,Lost / Low Value
17764,2011-05-12 16:11:00,2011-10-20 11:03:00,51,2,818.82,409.41,395,71,160,3,3,3,333,9,Regular Customers
17765,2011-03-28 11:58:00,2011-07-04 12:41:00,159,3,371.88,123.96,144,52,98,2,4,2,242,8,At Risk
17767,2011-11-24 14:42:00,2011-11-24 14:42:00,15,1,271.2,271.2,128,21,0,4,2,2,422,8,New Customers
17768,2011-06-26 13:46:00,2011-12-01 13:22:00,8,3,2273.18,757.7266666666666,1186,95,157,5,4,5,545,14,Champions
17769,2011-01-23 11:15:00,2011-11-27 11:18:00,13,10,3997.98,399.798,1862,300,308,5,5,5,555,15,Champions
17770,2011-03-02 13:35:00,2011-05-25 12:34:00,199,5,1143.27,228.654,365,38,83,1,4,4,144,9,At Risk High Value
17771,2011-01-20 14:13:00,2011-10-14 11:43:00,57,2,245.81,122.905,287,53,266,3,3,1,331,7,Regular Customers
17772,2011-11-29 10:57:00,2011-11-29 11:05:00,11,2,182.77,91.385,58,50,0,5,3,1,531,9,Potential Loyalists
17774,2011-02-07 13:13:00,2011-09-04 12:49:00,97,4,1225.41,306.3525,512,151,208,2,4,4,244,10,At Risk High Value
17775,2011-03-30 10:50:00,2011-03-30 10:50:00,255,1,56.4,56.4,72,3,0,1,2,1,121,4,Lost / Low Value
17777,2011-08-31 14:35:00,2011-11-15 12:02:00,25,3,665.86,221.95333333333335,507,184,75,4,4,3,443,11,Loyal Customers
17779,2011-07-19 12:19:00,2011-11-18 14:15:00,21,3,658.5699999999999,219.5233333333333,397,79,122,4,4,3,443,11,Loyal Customers
17781,2011-03-31 19:54:00,2011-07-03 16:00:00,159,2,188.01999999999998,94.00999999999999,34,12,93,2,3,1,231,6,At Risk
17783,2011-04-06 10:07:00,2011-09-28 16:07:00,72,2,283.47,141.735,354,67,175,2,3,2,232,7,At Risk
17785,2011-10-17 13:43:00,2011-10-17 13:43:00,53,1,131.94,131.94,67,13,0,3,2,1,321,6,Regular Customers
17786,2011-01-26 14:35:00,2011-09-15 12:51:00,85,2,278.74,139.37,200,62,231,2,3,2,232,7,At Risk
17787,2010-12-03 13:43:00,2011-07-10 11:24:00,153,4,1865.19,466.2975,910,127,218,2,4,4,244,10,At Risk High Value
17788,2011-08-02 10:38:00,2011-09-27 10:09:00,74,2,1117.9,558.95,211,5,55,2,3,4,234,9,At Risk
17789,2011-03-03 13:14:00,2011-03-03 13:14:00,281,1,225.9,225.9,74,14,0,1,2,1,121,4,Lost / Low Value
17790,2010-12-10 10:47:00,2011-11-13 11:30:00,27,14,1965.55,140.39642857142857,836,187,338,4,5,4,454,13,Champions
17791,2011-11-10 12:09:00,2011-11-10 12:09:00,30,1,106.1,106.1,46,10,0,4,2,1,421,7,New Customers
17793,2011-11-14 14:24:00,2011-11-14 14:24:00,25,1,323.04,323.04,232,49,0,4,2,2,422,8,New Customers
17795,2011-03-20 12:02:00,2011-06-13 12:36:00,180,2,350.39,175.195,341,44,85,1,3,2,132,6,At Risk
17796,2010-12-05 12:23:00,2011-10-30 15:38:00,40,4,697.9,174.475,178,80,329,3,4,3,343,10,Loyal Customers
17797,2011-06-10 11:29:00,2011-11-17 13:21:00,22,3,780.4300000000001,260.1433333333334,498,111,160,4,4,3,443,11,Loyal Customers
17799,2010-12-13 13:10:00,2011-11-17 15:16:00,22,10,3055.93,305.59299999999996,1758,397,339,4,5,5,455,14,Champions
17800,2011-01-09 13:50:00,2011-11-02 12:57:00,37,9,1199.01,133.22333333333333,736,100,296,3,5,4,354,12,Loyal Customers
17802,2010-12-02 13:44:00,2011-09-18 14:56:00,82,3,1285.04,428.34666666666664,752,139,290,2,4,4,244,10,At Risk High Value
17805,2011-09-27 11:49:00,2011-09-27 11:49:00,74,1,512.31,512.31,478,10,0,2,2,3,223,7,Regular Customers
17806,2011-11-28 14:12:00,2011-11-28 14:12:00,11,1,546.04,546.04,727,43,0,5,2,3,523,10,New Customers
17809,2010-12-01 09:41:00,2011-11-23 12:59:00,16,12,5411.91,450.9925,2057,61,357,4,5,5,455,14,Champions
17811,2011-01-10 10:58:00,2011-12-05 13:46:00,4,39,7837.73,200.96743589743588,4177,799,329,5,5,5,555,15,Champions
17812,2010-12-06 15:27:00,2011-11-27 11:47:00,13,4,732.16,183.04,350,124,355,5,4,3,543,12,Loyal Customers
17813,2011-09-29 15:57:00,2011-11-25 16:13:00,14,5,1770.88,354.17600000000004,790,337,57,4,4,4,444,12,Champions
17816,2010-12-09 14:10:00,2011-11-03 11:34:00,37,4,36.56,9.14,30,17,328,3,4,1,341,8,Regular Customers
17817,2011-03-07 17:30:00,2011-12-05 14:39:00,4,3,387.68,129.22666666666666,67,32,272,5,4,2,542,11,Regular Customers
17819,2010-12-03 14:26:00,2011-09-29 10:52:00,72,7,3704.87,529.2671428571429,1031,48,299,2,5,5,255,12,At Risk High Value
17824,2011-10-19 14:14:00,2011-10-19 14:14:00,51,1,298.4,298.4,408,13,0,3,2,2,322,7,Regular Customers
17827,2010-12-10 10:18:00,2011-12-04 15:00:00,5,5,1995.46,399.092,1247,212,359,5,4,4,544,13,Champions
17828,2011-06-08 08:31:00,2011-11-17 08:41:00,23,4,1820.09,455.0225,667,67,162,4,4,4,444,12,Champions
17829,2011-02-14 12:46:00,2011-02-14 12:46:00,299,1,889.24,889.24,496,30,0,1,2,3,123,6,Regular Customers
17830,2011-02-24 10:15:00,2011-12-08 12:28:00,2,3,398.7,132.9,92,23,287,5,4,2,542,11,Regular Customers
17831,2011-11-06 15:09:00,2011-11-06 15:09:00,33,1,35.400000000000006,35.400000000000006,12,2,0,3,2,1,321,6,Regular Customers
17832,2011-10-21 11:43:00,2011-10-21 11:43:00,50,1,155.37,155.37,208,61,0,3,2,1,321,6,Regular Customers
17835,2011-11-16 16:30:00,2011-12-07 11:48:00,3,3,350.64,116.88,348,59,20,5,4,2,542,11,Regular Customers
17836,2011-10-23 16:13:00,2011-10-23 16:13:00,47,1,110.21,110.21,88,23,0,3,2,1,321,6,Regular Customers
17837,2011-06-29 16:44:00,2011-10-28 16:13:00,42,8,1593.38,199.1725,518,160,120,3,5,4,354,12,Loyal Customers
17838,2010-12-02 15:55:00,2011-11-13 11:20:00,27,5,2779.3,555.86,1879,114,345,4,4,5,445,13,Champions
17839,2011-10-28 17:27:00,2011-10-28 17:27:00,42,1,338.8,338.8,285,50,0,3,2,2,322,7,Regular Customers
17841,2010-12-01 14:41:00,2011-12-08 12:07:00,2,124,40991.57,330.5771774193548,23071,7477,371,5,5,5,555,15,Champions
17843,2011-02-09 15:33:00,2011-02-09 15:33:00,303,1,205.48,205.48,113,36,0,1,2,1,121,4,Lost / Low Value
17844,2011-08-25 11:27:00,2011-08-25 11:27:00,107,1,51.56,51.56,52,5,0,2,2,1,221,5,Lost / Low Value
17846,2011-09-15 15:20:00,2011-09-15 15:20:00,85,1,2033.1,2033.1,1,1,0,2,2,4,224,8,Big Spenders
17848,2010-12-16 18:38:00,2011-09-19 16:49:00,81,9,901.1999999999999,100.13333333333333,398,51,276,2,5,3,253,10,At Risk
17849,2011-01-10 11:59:00,2011-05-05 13:46:00,218,4,605.8,151.45,114,26,115,1,4,3,143,8,At Risk
17850,2010-12-01 08:26:00,2010-12-02 15:27:00,372,34,5391.21,158.565,1733,297,1,1,5,5,155,11,At Risk High Value
17852,2011-11-28 12:31:00,2011-11-28 12:36:00,12,2,114.34,57.17,53,24,0,5,3,1,531,9,Potential Loyalists
17854,2011-04-26 16:53:00,2011-06-07 16:21:00,185,2,311.26,155.63,84,15,41,1,3,2,132,6,At Risk
17855,2010-12-02 09:44:00,2010-12-02 09:44:00,373,1,208.97,208.97,197,17,0,1,2,1,121,4,Lost / Low Value
17856,2011-03-03 11:40:00,2011-12-08 09:40:00,2,4,1418.03,354.5075,842,15,279,5,4,4,544,13,Champions
17857,2010-12-09 11:35:00,2011-12-05 13:13:00,4,23,26879.04,1168.6539130434783,19256,54,361,5,5,5,555,15,Champions
17858,2010-12-05 13:08:00,2011-12-04 11:56:00,6,12,5155.66,429.6383333333333,2706,195,363,5,5,5,555,15,Champions
17859,2011-02-08 10:32:00,2011-02-08 10:32:00,305,1,148.21,148.21,127,23,0,1,2,1,121,4,Lost / Low Value
17860,2010-12-06 12:41:00,2010-12-06 12:41:00,369,1,252.8,252.8,104,49,0,1,2,2,122,5,Lost / Low Value
17861,2011-01-24 11:34:00,2011-12-06 16:21:00,3,8,2100.8,262.6,1988,218,316,5,5,5,555,15,Champions
17862,2011-01-20 12:23:00,2011-01-20 12:23:00,324,1,330.9,330.9,100,11,0,1,2,2,122,5,Lost / Low Value
17863,2010-12-05 13:21:00,2011-10-11 13:45:00,59,6,3160.0,526.6666666666666,2638,148,310,3,5,5,355,13,Loyal Customers
17864,2011-03-09 11:44:00,2011-11-27 11:15:00,13,3,597.5,199.16666666666666,810,81,262,5,4,3,543,12,Loyal Customers
17865,2010-12-10 14:53:00,2011-11-09 12:08:00,31,20,10526.32,526.316,5757,369,333,4,5,5,455,14,Champions
17866,2011-07-20 11:07:00,2011-07-20 11:07:00,143,1,329.65,329.65,174,9,0,2,2,2,222,6,Lost / Low Value
17867,2011-02-24 12:25:00,2011-11-09 14:15:00,30,6,1197.1000000000001,199.51666666666668,542,62,258,4,5,4,454,13,Champions
17869,2010-12-06 17:16:00,2011-08-24 16:16:00,107,5,428.18,85.636,111,40,260,2,4,2,242,8,At Risk
17870,2010-12-08 08:12:00,2011-12-07 15:07:00,2,12,1894.35,157.86249999999998,1401,259,364,5,5,4,554,14,Champions
17871,2011-05-19 11:32:00,2011-05-19 11:32:00,205,1,155.9,155.9,182,10,0,1,2,1,121,4,Lost / Low Value
17873,2010-12-01 14:54:00,2011-09-20 16:41:00,80,5,1859.16,371.832,1047,42,293,2,4,4,244,10,At Risk High Value
17874,2011-03-29 11:25:00,2011-06-07 12:54:00,185,6,683.46,113.91000000000001,221,46,70,1,5,3,153,9,At Risk
17877,2011-06-22 13:00:00,2011-06-22 13:00:00,170,1,237.61,237.61,98,12,0,2,2,1,221,5,Lost / Low Value
17878,2011-10-27 11:24:00,2011-10-27 11:24:00,44,1,379.45,379.45,401,26,0,3,2,2,322,7,Regular Customers
17879,2011-06-19 12:36:00,2011-06-19 12:36:00,174,1,178.51999999999998,178.51999999999998,45,6,0,2,2,1,221,5,Lost / Low Value
17880,2010-12-10 10:21:00,2010-12-10 10:21:00,365,1,458.92,458.92,314,26,0,1,2,2,122,5,Lost / Low Value
17881,2011-02-08 17:16:00,2011-02-08 17:16:00,304,1,133.35000000000002,133.35000000000002,32,8,0,1,2,1,121,4,Lost / Low Value
17883,2011-04-07 19:16:00,2011-12-06 17:49:00,3,4,671.77,167.9425,379,138,242,5,4,3,543,12,Loyal Customers
17884,2010-12-03 12:11:00,2011-12-06 11:33:00,4,4,717.45,179.3625,854,111,367,5,4,3,543,12,Loyal Customers
17885,2011-11-27 14:40:00,2011-11-27 14:40:00,12,1,190.19,190.19,167,50,0,5,2,1,521,8,New Customers
17886,2011-04-04 12:34:00,2011-11-08 10:09:00,32,3,899.61,299.87,481,101,217,4,4,3,443,11,Loyal Customers
17887,2011-08-02 17:29:00,2011-08-02 17:29:00,129,1,111.35,111.35,30,10,0,2,2,1,221,5,Lost / Low Value
17888,2010-12-17 13:56:00,2011-11-18 13:45:00,21,8,726.05,90.75625,980,63,335,4,5,3,453,12,Loyal Customers
17889,2011-01-21 17:14:00,2011-05-11 16:26:00,212,2,203.87,101.935,79,20,109,1,3,1,131,5,At Risk
17890,2010-12-13 15:12:00,2011-01-21 11:19:00,323,2,602.0899999999999,301.04499999999996,416,90,38,1,3,3,133,7,At Risk
17891,2011-06-30 20:08:00,2011-06-30 20:08:00,162,1,203.86,203.86,393,34,0,2,2,1,221,5,Lost / Low Value
17892,2011-07-07 12:56:00,2011-10-14 16:49:00,56,3,244.1,81.36666666666666,109,28,99,3,4,1,341,8,Regular Customers
17893,2011-04-28 13:50:00,2011-04-28 13:50:00,225,1,112.25,112.25,161,15,0,1,2,1,121,4,Lost / Low Value
17894,2010-12-08 14:50:00,2011-09-29 09:23:00,72,8,1119.81,139.97625,405,191,294,2,5,4,254,11,At Risk High Value
17895,2011-10-26 17:00:00,2011-10-26 17:00:00,44,1,98.0,98.0,130,15,0,3,2,1,321,6,Regular Customers
17896,2011-11-16 13:59:00,2011-11-16 13:59:00,23,1,256.32,256.32,288,2,0,4,2,2,422,8,New Customers
17897,2010-12-01 12:31:00,2011-06-20 11:23:00,173,3,566.6,188.86666666666667,229,103,200,2,4,3,243,9,At Risk
17898,2011-05-16 17:13:00,2011-09-15 14:56:00,85,2,152.06,76.03,190,28,121,2,3,1,231,6,At Risk
17899,2011-07-03 14:58:00,2011-07-03 14:58:00,159,1,155.8,155.8,171,29,0,2,2,1,221,5,Lost / Low Value
17900,2011-06-02 14:28:00,2011-06-02 14:38:00,190,2,112.19999999999999,56.099999999999994,73,6,0,1,3,1,131,5,At Risk
17901,2011-11-10 17:29:00,2011-11-10 17:29:00,29,1,110.38,110.38,24,19,0,4,2,1,421,7,New Customers
17904,2011-11-18 12:57:00,2011-11-18 12:57:00,21,1,191.67,191.67,63,33,0,4,2,1,421,7,New Customers
17905,2010-12-01 13:21:00,2011-09-29 17:33:00,71,4,800.24,200.06,407,33,302,3,4,3,343,10,Loyal Customers
17906,2011-04-06 17:25:00,2011-04-06 17:25:00,247,1,72.9,72.9,26,12,0,1,2,1,121,4,Lost / Low Value
17908,2010-12-01 11:45:00,2010-12-01 11:45:00,374,1,243.28,243.28,173,51,0,1,2,1,121,4,Lost / Low Value
17911,2011-11-30 14:52:00,2011-11-30 14:52:00,9,1,366.23,366.23,223,39,0,5,2,2,522,9,New Customers
17912,2010-12-10 11:11:00,2011-02-02 14:25:00,310,5,311.01,62.202,185,37,54,1,4,2,142,7,At Risk
17913,2010-12-19 11:35:00,2011-10-12 10:45:00,59,2,411.6,205.8,289,56,296,3,3,2,332,8,Regular Customers
17914,2011-12-06 11:58:00,2011-12-06 11:58:00,4,1,336.43,336.43,473,72,0,5,2,2,522,9,New Customers
17917,2010-12-12 12:08:00,2011-10-25 13:20:00,45,3,341.28,113.75999999999999,187,88,317,3,4,2,342,9,Regular Customers
